TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[IU]/kg,[IU]/kg=international  unit  per  kilogram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[IU]/kg/d,[IU]/kg/d=international  unit  per  kilogram  per  day
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[IU]/L,[IU]/L=international  unit  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[IU]/L{37Cel},[IU]/L{37Cel}=international  unit  per  liter  at  37  degrees  Celsius
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[IU]/mg{creat},[IU]/mg{creat}=international  unit  per  milligram  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[IU]/mL,[IU]/mL=international  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[IU]/min,[IU]/min=international  unit  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,J,J=joule
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,J/L,J/L=joule  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,{JDF'U},{JDF'U}=Juvenile  Diabetes  Foundation  unit
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,{JDF'U}/L,{JDF'U}/L=Juvenile  Diabetes  Foundation  unit  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,{KCT'U},{KCT'U}=kaolin  clotting  time
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kat,kat=katal
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kat/kg,kat/kg=katal  per  kilogram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kat/L,kat/L=katal  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kU,kU=kilo  enzyme  unit
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kU/g,kU/g=kilo  enzyme  unit  per  gram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kU/L,kU/L=kilo  enzyme  unit  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kU/L{class},kU/L{class}=kilo  enzyme  unit  per  liter  class
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kU/mL,kU/mL=kilo  enzyme  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,k[IU]/L,k[IU]/L=kilo  international  unit  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,k[IU]/mL,k[IU]/mL=kilo  international  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kcal,kcal=kilocalorie
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kcal/d,kcal/d=kilocalorie  per  day
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kcal/h,kcal/h=kilocalorie  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kcal/kg/(24.h),kcal/kg/(24.h)=kilocalorie  per  kilogram  per  24  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kcal/[oz_av],kcal/[oz_av]=kilocalorie  per  ounce  (US  &  British)
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg,kg=kilogram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg.m/s,kg.m/s=kilogram  meter  per  second
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg/m3,kg/m3=kilogram  per  cubic  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg/h,kg/h=kilogram  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg/L,kg/L=kilogram  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg/min,kg/min=kilogram  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg/mol,kg/mol=kilogram  per  mole
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg/s,kg/s=kilogram  per  second
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg/(s.m2),kg/(s.m2)=kilogram  per  second  per  square  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kg/m2,kg/m2=kilogram  per  square  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kL,kL=kiloliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,km,km=kilometer
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,kPa,kPa=kilopascal
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ks,ks=kilosecond
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[ka'U],[ka'U]=King  Armstrong  unit
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,{KRONU'U}/mL,{KRONU'U}/mL=Kronus  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[knk'U],[knk'U]=Kunkel  unit
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L,L=liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/(24.h),L/(24.h)=liter  per  24  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/(8.h),L/(8.h)=liter  per  8  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/d,L/d=liter  per  day
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/h,L/h=liter  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/kg,L/kg=liter  per  kilogram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/L,L/L=liter  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/min,L/min=liter  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/(min.m2),L/(min.m2)=liter  per  minute  per  square  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/s,L/s=liter  per  second
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,L/s/s2,L/s/s2=liter  per  second  per  square  second
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,{Log_copies}/mL,{Log_copies}/mL=log  (base  10)  copies  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,{Log_IU},{Log_IU}=log  (base  10)  international  unit
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,{Log_IU}/mL,{Log_IU}/mL=log  (base  10)  international  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,{Log},{Log}=log  base  10
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[LPF],[LPF]=low  power  field
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,lm,lm=lumen
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,lm.m2,lm.m2=lumen  square  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,{Lyme_index_value},{Lyme_index_value}=Lyme  index  value
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[mclg'U],[mclg'U]=Maclagan  unit
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,Ms,Ms=megasecond
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,m,m=meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,m/s,m/s=meter  per  second
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,m/s2,m/s2=meter  per  square  second
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,t,t=metric  ton
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,uU/g,uU/g=micro  enzyme  unit  per  gram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,uU/L,uU/L=micro  enzyme  unit  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,uU/mL,uU/mL=micro  enzyme  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,u[IU],u[IU]=micro  international  unit
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,u[IU]/mL,u[IU]/mL=micro  international  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ueq,ueq=microequivalent
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ueq/L,ueq/L=microequivalent  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ueq/mL,ueq/mL=microequivalent  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug,ug=microgram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/g{feces},ug/g{feces}=microgram    per  gram  of  feces
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug{FEU}/mL,ug{FEU}/mL=microgram  fibrinogen  equivalent  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/(100.g),ug/(100.g)=microgram  per  100  gram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/(24.h),ug/(24.h)=microgram  per  24  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/(8.h),ug/(8.h)=microgram  per  8  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/m3,ug/m3=microgram  per  cubic  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/d,ug/d=microgram  per  day
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/dL,ug/dL=microgram  per  deciliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/dL{RBCs},ug/dL{RBCs}=microgram  per  deciliter  of  red  blood  cells
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/g,ug/g=microgram  per  gram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/g{creat},ug/g{creat}=microgram  per  gram  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/g{dry_tissue},ug/g{dry_tissue}=microgram  per  gram  of  dry  tissue
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/g{dry_wt},ug/g{dry_wt}=microgram  per  gram  of  dry  weight
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/g{hair},ug/g{hair}=microgram  per  gram  of  hair
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/g{Hb},ug/g{Hb}=microgram  per  gram  of  hemoglobin
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/g{tissue},ug/g{tissue}=microgram  per  gram  of  tissue
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/h,ug/h=microgram  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/kg,ug/kg=microgram  per  kilogram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/kg/(8.h),ug/kg/(8.h)=microgram  per  kilogram  per  8  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/kg/d,ug/kg/d=microgram  per  kilogram  per  day
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/kg/h,ug/kg/h=microgram  per  kilogram  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/kg/min,ug/kg/min=microgram  per  kilogram  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/L,ug/L=microgram  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/L{RBCs},ug/L{RBCs}=microgram  per  liter  of  red  blood  cells
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/L/(24.h),ug/L/(24.h)=microgram  per  liter  per  24  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/mg,ug/mg=microgram  per  milligram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/mg{creat},ug/mg{creat}=microgram  per  milligram  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/mL,ug/mL=microgram  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/mL{class},ug/mL{class}=microgram  per  milliliter  class
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/mL{eqv},ug/mL{eqv}=microgram  per  milliliter  equivalent
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/mmol,ug/mmol=microgram  per  millimole
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/mmol{creat},ug/mmol{creat}=microgram  per  millimole  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/min,ug/min=microgram  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/ng,ug/ng=microgram  per  nanogram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/{specimen},ug/{specimen}=microgram  per  specimen
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/[sft_i],ug/[sft_i]=microgram  per  square  foot  (international)
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ug/m2,ug/m2=microgram  per  square  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,u[IU]/L,u[IU]/L=microinternational  unit  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,ukat,ukat=microkatal
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,uL,uL=microliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,uL/(2.h),uL/(2.h)=microliter  per  2  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,uL/h,uL/h=microliter  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,um,um=micrometer
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol,umol=micromole
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol{BCE}/mol,umol{BCE}/mol=micromole  bone  collagen  equivalent  per  mole
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/(2.h),umol/(2.h)=micromole  per  2  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/(24.h),umol/(24.h)=micromole  per  24  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/(8.h),umol/(8.h)=micromole  per  8  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/d,umol/d=micromole  per  day
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/dL,umol/dL=micromole  per  deciliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/dL{GF},umol/dL{GF}=micromole  per  deciliter  of  glomerular  filtrate
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/g,umol/g=micromole  per  gram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/g{creat},umol/g{creat}=micromole  per  gram  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/g{Hb},umol/g{Hb}=micromole  per  gram  of  hemoglobin
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/h,umol/h=micromole  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/kg,umol/kg=micromole  per  kilogram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/kg{feces},umol/kg{feces}=micromole  per  kilogram  of  feces
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/L,umol/L=micromole  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/L{RBCs},umol/L{RBCs}=micromole  per  liter  of  red  blood  cells
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/L/h,umol/L/h=micromole  per  liter  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/umol,umol/umol=micromole  per  micromole
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/umol{creat},umol/umol{creat}=micromole  per  micromole  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/mg,umol/mg=micromole  per  milligram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/mg{creat},umol/mg{creat}=micromole  per  milligram  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/mL,umol/mL=micromole  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/mL/min,umol/mL/min=micromole  per  milliliter  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/mmol,umol/mmol=micromole  per  millimole
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/mmol{creat},umol/mmol{creat}=micromole  per  millimole  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/min,umol/min=micromole  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/min/g,umol/min/g=micromole  per  minute  per  gram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/min/g{mucosa},umol/min/g{mucosa}=micromole  per  minute  per  gram  of  mucosa
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/min/g{prot},umol/min/g{prot}=micromole  per  minute  per  gram  of  protein
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/min/L,umol/min/L=micromole  per  minute  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/mol,umol/mol=micromole  per  mole
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/mol{creat},umol/mol{creat}=micromole  per  mole  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,umol/mol{Hb},umol/mol{Hb}=micromole  per  mole  of  hemoglobin
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,um/s,um/s=microns  per  second
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,uOhm,uOhm=microOhm
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,us,us=microsecond
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,uV,uV=microvolt
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,[mi_i],[mi_i]=mile  (international)
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/g,mU/g=milli    enzyme  unit  per  gram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/mL,mU/mL=milli    enzyme  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/mL/min,mU/mL/min=milli    enzyme  unit  per  milliliter  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/mmol{creat},mU/mmol{creat}=milli    enzyme  unit  per  millimole  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/mmol{RBCs},mU/mmol{RBCs}=milli    enzyme  unit  per  millimole  of  red  blood  cells
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,m[IU]/mL,m[IU]/mL=milli    international  unit  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/g{Hb},mU/g{Hb}=milli  enzyme  unit  per  gram  of  hemoglobin
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/g{prot},mU/g{prot}=milli  enzyme  unit  per  gram  of  protein
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/L,mU/L=milli  enzyme  unit  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/mg,mU/mg=milli  enzyme  unit  per  milligram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mU/mg{creat},mU/mg{creat}=milli  enzyme  unit  per  milligram  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,m[IU]/L,m[IU]/L=milli  international  unit  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mA,mA=milliampere
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mbar,mbar=millibar
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mbar/L/s,mbar/L/s=millibar  per  liter  per  second
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mbar.s/L,mbar.s/L=millibar  second  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq,meq=milliequivalent
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/(2.h),meq/(2.h)=milliequivalent  per  2  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/(24.h),meq/(24.h)=milliequivalent  per  24  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/(8.h),meq/(8.h)=milliequivalent  per  8  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/d,meq/d=milliequivalent  per  day
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/dL,meq/dL=milliequivalent  per  deciliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/g,meq/g=milliequivalent  per  gram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/g{creat},meq/g{creat}=milliequivalent  per  gram  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/h,meq/h=milliequivalent  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/kg,meq/kg=milliequivalent  per  kilogram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/kg/h,meq/kg/h=milliequivalent  per  kilogram  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/L,meq/L=milliequivalent  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/mL,meq/mL=milliequivalent  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/min,meq/min=milliequivalent  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/{specimen},meq/{specimen}=milliequivalent  per  specimen
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/m2,meq/m2=milliequivalent  per  square  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,meq/{total_volume},meq/{total_volume}=milliequivalent  per  total  volume
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg,mg=milligram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg{FEU}/L,mg{FEU}/L=milligram  fibrinogen  equivalent  unit  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/(10.h),mg/(10.h)=milligram  per  10  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/(12.h),mg/(12.h)=milligram  per  12  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/(2.h),mg/(2.h)=milligram  per  2  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/(24.h),mg/(24.h)=milligram  per  24  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/(6.h),mg/(6.h)=milligram  per  6  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/(72.h),mg/(72.h)=milligram  per  72  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/(8.h),mg/(8.h)=milligram  per  8  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/{collection},mg/{collection}=milligram  per  collection
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/m3,mg/m3=milligram  per  cubic  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/d,mg/d=milligram  per  day
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/d/{1.73_m2},mg/d/{1.73_m2}=milligram  per  day  per  1.73  square  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/dL,mg/dL=milligram  per  deciliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/dL{RBCs},mg/dL{RBCs}=milligram  per  deciliter  of  red  blood  cells
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/g,mg/g=milligram  per  gram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/g{creat},mg/g{creat}=milligram  per  gram  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/g{dry_tissue},mg/g{dry_tissue}=milligram  per  gram  of  dry  tissue
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/g{feces},mg/g{feces}=milligram  per  gram  of  feces
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/g{tissue},mg/g{tissue}=milligram  per  gram  of  tissue
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/g{wet_tissue},mg/g{wet_tissue}=milligram  per  gram  of  wet  tissue
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/h,mg/h=milligram  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/kg,mg/kg=milligram  per  kilogram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/kg/(8.h),mg/kg/(8.h)=milligram  per  kilogram  per  8  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/kg/d,mg/kg/d=milligram  per  kilogram  per  day
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/kg/h,mg/kg/h=milligram  per  kilogram  per  hour
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/kg/min,mg/kg/min=milligram  per  kilogram  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/L,mg/L=milligram  per  liter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/L{RBCs},mg/L{RBCs}=milligram  per  liter  of  red  blood  cells
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/mg,mg/mg=milligram  per  milligram
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/mg{creat},mg/mg{creat}=milligram  per  milligram  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/mL,mg/mL=milligram  per  milliliter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/mmol,mg/mmol=milligram  per  millimole
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/mmol{creat},mg/mmol{creat}=milligram  per  millimole  of  creatinine
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/min,mg/min=milligram  per  minute
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/{specimen},mg/{specimen}=milligram  per  specimen
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/m2,mg/m2=milligram  per  square  meter
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/{total_output},mg/{total_output}=milligram  per  total  output
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/{total_volume},mg/{total_volume}=milligram  per  total  volume
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mg/wk,mg/wk=milligram  per  week
MED_ADMIN,MEDADMIN_DOSE_ADMIN_UNIT,mL,mL=milliliter
